item_id,date,sell_price,day_of_week,month,year,demand_lag_1,demand_lag_7,rolling_mean_7,rolling_mean_28
FOODS_3_155,2016-05-22,1.98,6,5,2016,2.0,2.0,0.7142857142857143,0.6785714285714286
FOODS_3_142,2016-05-22,3.98,6,5,2016,2.0,6.0,2.142857142857143,2.5
HOUSEHOLD_2_293,2016-05-22,7.47,6,5,2016,0.0,1.0,0.14285714285714285,0.10714285714285714
FOODS_3_144,2016-05-22,1.98,6,5,2016,0.0,2.0,1.8571428571428572,1.5357142857142858
FOODS_3_145,2016-05-22,2.98,6,5,2016,2.0,1.0,0.5714285714285714,0.39285714285714285
FOODS_3_146,2016-05-22,5.44,6,5,2016,4.0,0.0,1.2857142857142858,1.1071428571428572
FOODS_3_147,2016-05-22,2.98,6,5,2016,0.0,0.0,0.0,1.6785714285714286
HOUSEHOLD_2_292,2016-05-22,9.97,6,5,2016,0.0,1.0,0.5714285714285714,0.35714285714285715
FOODS_3_148,2016-05-22,0.94,6,5,2016,10.0,10.0,5.0,6.5
FOODS_3_149,2016-05-22,2.5,6,5,2016,1.0,1.0,0.42857142857142855,0.5714285714285714
FOODS_3_150,2016-05-22,1.98,6,5,2016,4.0,4.0,3.5714285714285716,4.464285714285714
FOODS_3_151,2016-05-22,2.5,6,5,2016,4.0,3.0,2.0,1.4642857142857142
HOUSEHOLD_2_291,2016-05-22,4.97,6,5,2016,0.0,1.0,0.14285714285714285,0.14285714285714285
FOODS_3_152,2016-05-22,2.5,6,5,2016,0.0,0.0,0.2857142857142857,0.42857142857142855
FOODS_3_153,2016-05-22,1.74,6,5,2016,0.0,0.0,0.0,0.39285714285714285
FOODS_3_143,2016-05-22,2.56,6,5,2016,0.0,2.0,1.0,1.0357142857142858
FOODS_2_384,2016-05-22,2.28,6,5,2016,0.0,2.0,0.8571428571428571,1.4642857142857142
HOUSEHOLD_2_311,2016-05-22,5.94,6,5,2016,1.0,3.0,1.2857142857142858,0.7142857142857143
FOODS_3_081,2016-05-22,4.74,6,5,2016,2.0,1.0,0.8571428571428571,0.6428571428571429
FOODS_3_011,2016-05-22,1.98,6,5,2016,3.0,6.0,2.857142857142857,1.6071428571428572
HOUSEHOLD_2_333,2016-05-22,4.98,6,5,2016,2.0,1.0,0.42857142857142855,0.35714285714285715
FOODS_3_012,2016-05-22,2.68,6,5,2016,0.0,3.0,2.4285714285714284,2.107142857142857
FOODS_3_013,2016-05-22,2.58,6,5,2016,1.0,2.0,2.2857142857142856,3.5714285714285716
FOODS_3_014,2016-05-22,1.98,6,5,2016,3.0,2.0,1.4285714285714286,1.1071428571428572
HOUSEHOLD_2_332,2016-05-22,6.77,6,5,2016,2.0,1.0,0.7142857142857143,0.5357142857142857
FOODS_3_015,2016-05-22,1.78,6,5,2016,3.0,1.0,0.8571428571428571,1.6071428571428572
FOODS_3_016,2016-05-22,2.98,6,5,2016,0.0,3.0,2.2857142857142856,3.392857142857143
FOODS_3_017,2016-05-22,1.98,6,5,2016,0.0,0.0,0.2857142857142857,0.10714285714285714
FOODS_3_018,2016-05-22,4.54,6,5,2016,2.0,3.0,2.0,1.75
HOUSEHOLD_2_331,2016-05-22,3.97,6,5,2016,0.0,1.0,0.14285714285714285,0.07142857142857142
FOODS_3_019,2016-05-22,1.98,6,5,2016,4.0,4.0,3.142857142857143,2.357142857142857
FOODS_3_020,2016-05-22,0.94,6,5,2016,15.0,11.0,8.285714285714286,10.714285714285714
HOUSEHOLD_2_330,2016-05-22,3.72,6,5,2016,0.0,0.0,0.2857142857142857,0.21428571428571427
FOODS_3_021,2016-05-22,2.48,6,5,2016,1.0,2.0,0.8571428571428571,1.4642857142857142
HOUSEHOLD_2_329,2016-05-22,2.72,6,5,2016,1.0,0.0,0.2857142857142857,0.39285714285714285
FOODS_3_022,2016-05-22,1.98,6,5,2016,0.0,0.0,0.14285714285714285,0.35714285714285715
FOODS_3_023,2016-05-22,3.98,6,5,2016,2.0,1.0,2.4285714285714284,1.75
FOODS_3_024,2016-05-22,1.0,6,5,2016,0.0,0.0,0.0,0.0
FOODS_3_025,2016-05-22,2.88,6,5,2016,0.0,4.0,1.7142857142857142,1.5
HOUSEHOLD_2_328,2016-05-22,7.47,6,5,2016,0.0,1.0,0.42857142857142855,0.35714285714285715
FOODS_3_026,2016-05-22,1.98,6,5,2016,1.0,0.0,1.0,2.1785714285714284
FOODS_3_027,2016-05-22,2.0,6,5,2016,3.0,0.0,0.42857142857142855,0.5357142857142857
FOODS_3_028,2016-05-22,3.88,6,5,2016,0.0,0.0,0.8571428571428571,1.4285714285714286
FOODS_3_029,2016-05-22,1.6,6,5,2016,3.0,1.0,0.7142857142857143,1.0357142857142858
FOODS_3_030,2016-05-22,1.48,6,5,2016,9.0,6.0,7.857142857142857,7.178571428571429
HOUSEHOLD_2_327,2016-05-22,2.98,6,5,2016,0.0,0.0,0.0,0.14285714285714285
FOODS_3_010,2016-05-22,2.84,6,5,2016,2.0,2.0,1.0,0.6785714285714286
FOODS_3_009,2016-05-22,2.28,6,5,2016,1.0,0.0,0.8571428571428571,0.39285714285714285
FOODS_3_008,2016-05-22,0.74,6,5,2016,3.0,0.0,4.571428571428571,1.5
FOODS_3_007,2016-05-22,0.25,6,5,2016,2.0,1.0,1.7142857142857142,1.9642857142857142
FOODS_2_385,2016-05-22,2.38,6,5,2016,1.0,1.0,1.8571428571428572,1.8571428571428572
FOODS_2_386,2016-05-22,2.5,6,5,2016,0.0,2.0,0.8571428571428571,0.8214285714285714
FOODS_2_387,2016-05-22,12.97,6,5,2016,1.0,0.0,0.7142857142857143,0.8571428571428571
FOODS_2_388,2016-05-22,2.98,6,5,2016,0.0,0.0,0.5714285714285714,1.75
HOUSEHOLD_2_340,2016-05-22,4.98,6,5,2016,0.0,0.0,0.0,0.14285714285714285
FOODS_2_389,2016-05-22,13.97,6,5,2016,1.0,2.0,0.7142857142857143,0.7142857142857143
FOODS_2_390,2016-05-22,7.16,6,5,2016,0.0,0.0,0.14285714285714285,0.17857142857142858
FOODS_2_391,2016-05-22,2.0,6,5,2016,2.0,2.0,0.8571428571428571,1.6785714285714286
HOUSEHOLD_2_339,2016-05-22,6.46,6,5,2016,0.0,0.0,0.14285714285714285,0.25
FOODS_2_392,2016-05-22,4.98,6,5,2016,0.0,3.0,0.8571428571428571,0.4642857142857143
FOODS_2_393,2016-05-22,3.98,6,5,2016,2.0,0.0,0.5714285714285714,0.4642857142857143
FOODS_2_394,2016-05-22,2.97,6,5,2016,0.0,0.0,0.8571428571428571,0.35714285714285715
FOODS_2_395,2016-05-22,3.78,6,5,2016,1.0,0.0,0.14285714285714285,0.14285714285714285
FOODS_3_031,2016-05-22,4.68,6,5,2016,3.0,2.0,1.0,1.0357142857142858
HOUSEHOLD_2_338,2016-05-22,4.92,6,5,2016,0.0,0.0,0.0,0.39285714285714285
HOUSEHOLD_2_337,2016-05-22,6.77,6,5,2016,0.0,2.0,0.42857142857142855,0.21428571428571427
FOODS_2_397,2016-05-22,3.28,6,5,2016,0.0,0.0,0.42857142857142855,1.0357142857142858
FOODS_2_398,2016-05-22,2.43,6,5,2016,0.0,1.0,0.8571428571428571,1.2142857142857142
FOODS_2_399,2016-05-22,2.0,6,5,2016,0.0,4.0,1.2857142857142858,1.8571428571428572
FOODS_3_001,2016-05-22,2.5,6,5,2016,0.0,0.0,0.2857142857142857,0.14285714285714285
FOODS_3_002,2016-05-22,2.56,6,5,2016,1.0,5.0,1.4285714285714286,1.2857142857142858
HOUSEHOLD_2_336,2016-05-22,8.97,6,5,2016,0.0,2.0,0.42857142857142855,0.42857142857142855
FOODS_3_003,2016-05-22,3.64,6,5,2016,0.0,1.0,0.7142857142857143,0.5357142857142857
FOODS_3_004,2016-05-22,5.98,6,5,2016,2.0,0.0,0.8571428571428571,0.8571428571428571
FOODS_3_005,2016-05-22,2.28,6,5,2016,0.0,0.0,0.14285714285714285,0.5357142857142857
FOODS_3_006,2016-05-22,7.88,6,5,2016,0.0,0.0,0.14285714285714285,0.42857142857142855
HOUSEHOLD_2_335,2016-05-22,6.24,6,5,2016,2.0,3.0,1.4285714285714286,1.3928571428571428
HOUSEHOLD_2_334,2016-05-22,2.98,6,5,2016,0.0,0.0,0.0,0.14285714285714285
FOODS_2_396,2016-05-22,2.98,6,5,2016,4.0,5.0,2.7142857142857144,2.5
FOODS_3_032,2016-05-22,2.98,6,5,2016,0.0,2.0,0.8571428571428571,1.0
FOODS_3_033,2016-05-22,2.5,6,5,2016,0.0,1.0,0.7142857142857143,0.39285714285714285
FOODS_3_034,2016-05-22,2.56,6,5,2016,1.0,8.0,2.5714285714285716,2.5
FOODS_3_060,2016-05-22,2.98,6,5,2016,2.0,2.0,1.2857142857142858,1.1071428571428572
FOODS_3_061,2016-05-22,2.98,6,5,2016,1.0,1.0,0.5714285714285714,0.5357142857142857
HOUSEHOLD_2_318,2016-05-22,3.97,6,5,2016,0.0,0.0,0.0,0.21428571428571427
FOODS_1_010,2016-05-22,5.64,6,5,2016,0.0,0.0,0.5714285714285714,0.21428571428571427
FOODS_3_062,2016-05-22,2.94,6,5,2016,4.0,1.0,1.1428571428571428,1.3214285714285714
FOODS_3_063,2016-05-22,2.48,6,5,2016,2.0,1.0,1.0,1.1071428571428572
HOUSEHOLD_2_317,2016-05-22,4.44,6,5,2016,0.0,0.0,0.14285714285714285,0.25
FOODS_3_064,2016-05-22,1.18,6,5,2016,29.0,45.0,29.714285714285715,28.178571428571427
FOODS_3_065,2016-05-22,3.98,6,5,2016,1.0,1.0,0.5714285714285714,0.8571428571428571
FOODS_3_066,2016-05-22,2.98,6,5,2016,5.0,9.0,5.285714285714286,5.821428571428571
FOODS_3_067,2016-05-22,3.98,6,5,2016,2.0,2.0,3.5714285714285716,3.3214285714285716
FOODS_3_068,2016-05-22,2.56,6,5,2016,1.0,1.0,0.2857142857142857,0.75
HOUSEHOLD_2_316,2016-05-22,7.54,6,5,2016,1.0,0.0,0.2857142857142857,0.2857142857142857
HOUSEHOLD_2_319,2016-05-22,1.98,6,5,2016,2.0,3.0,1.0,0.7142857142857143
FOODS_3_069,2016-05-22,2.98,6,5,2016,0.0,1.0,0.8571428571428571,0.32142857142857145
FOODS_3_071,2016-05-22,1.34,6,5,2016,3.0,8.0,3.7142857142857144,3.0714285714285716
FOODS_3_072,2016-05-22,2.5,6,5,2016,2.0,2.0,1.2857142857142858,0.6428571428571429
HOUSEHOLD_2_315,2016-05-22,7.67,6,5,2016,1.0,2.0,0.5714285714285714,0.39285714285714285
FOODS_3_073,2016-05-22,2.98,6,5,2016,0.0,0.0,0.0,0.0
FOODS_3_074,2016-05-22,4.48,6,5,2016,3.0,4.0,1.7142857142857142,2.0357142857142856
FOODS_3_075,2016-05-22,2.88,6,5,2016,0.0,2.0,1.0,1.0357142857142858
FOODS_3_076,2016-05-22,1.0,6,5,2016,7.0,7.0,5.714285714285714,4.107142857142857
HOUSEHOLD_2_314,2016-05-22,1.97,6,5,2016,0.0,0.0,0.2857142857142857,0.07142857142857142
FOODS_3_077,2016-05-22,2.88,6,5,2016,5.0,9.0,3.0,3.642857142857143
FOODS_3_078,2016-05-22,2.97,6,5,2016,1.0,2.0,0.8571428571428571,0.39285714285714285
FOODS_3_079,2016-05-22,5.98,6,5,2016,0.0,0.0,0.42857142857142855,0.5
HOUSEHOLD_2_313,2016-05-22,1.97,6,5,2016,1.0,3.0,1.4285714285714286,2.142857142857143
FOODS_3_080,2016-05-22,1.68,6,5,2016,22.0,26.0,19.428571428571427,19.0
FOODS_3_070,2016-05-22,0.25,6,5,2016,0.0,2.0,2.4285714285714284,4.321428571428571
HOUSEHOLD_2_312,2016-05-22,3.97,6,5,2016,1.0,2.0,1.0,1.0357142857142858
FOODS_3_059,2016-05-22,1.98,6,5,2016,1.0,0.0,0.8571428571428571,1.6785714285714286
FOODS_3_057,2016-05-22,2.98,6,5,2016,0.0,4.0,1.4285714285714286,0.5
HOUSEHOLD_2_326,2016-05-22,5.94,6,5,2016,1.0,2.0,0.42857142857142855,0.35714285714285715
FOODS_3_035,2016-05-22,4.18,6,5,2016,3.0,1.0,0.8571428571428571,1.0
FOODS_3_036,2016-05-22,2.88,6,5,2016,1.0,1.0,0.8571428571428571,0.6428571428571429
FOODS_3_037,2016-05-22,2.56,6,5,2016,6.0,16.0,6.428571428571429,6.892857142857143
FOODS_3_038,2016-05-22,4.98,6,5,2016,1.0,0.0,1.0,0.8928571428571429
HOUSEHOLD_2_325,2016-05-22,3.82,6,5,2016,0.0,1.0,0.5714285714285714,0.39285714285714285
FOODS_3_039,2016-05-22,3.98,6,5,2016,4.0,11.0,5.714285714285714,6.178571428571429
FOODS_3_040,2016-05-22,2.56,6,5,2016,2.0,1.0,1.7142857142857142,0.8571428571428571
FOODS_3_041,2016-05-22,2.98,6,5,2016,4.0,12.0,5.714285714285714,4.857142857142857
FOODS_3_042,2016-05-22,1.68,6,5,2016,7.0,6.0,2.2857142857142856,3.0714285714285716
HOUSEHOLD_2_324,2016-05-22,14.26,6,5,2016,0.0,0.0,0.14285714285714285,0.21428571428571427
FOODS_3_043,2016-05-22,2.56,6,5,2016,0.0,3.0,1.4285714285714286,1.75
FOODS_3_044,2016-05-22,2.88,6,5,2016,0.0,1.0,0.5714285714285714,0.5714285714285714
FOODS_3_058,2016-05-22,1.98,6,5,2016,1.0,3.0,2.2857142857142856,2.0357142857142856
FOODS_3_045,2016-05-22,3.98,6,5,2016,0.0,1.0,0.2857142857142857,0.2857142857142857
HOUSEHOLD_2_323,2016-05-22,3.97,6,5,2016,0.0,0.0,0.2857142857142857,0.21428571428571427
FOODS_3_047,2016-05-22,1.0,6,5,2016,0.0,1.0,0.5714285714285714,1.0
FOODS_3_048,2016-05-22,1.5,6,5,2016,2.0,2.0,2.5714285714285716,1.6785714285714286
FOODS_3_049,2016-05-22,4.74,6,5,2016,2.0,2.0,1.4285714285714286,0.9285714285714286
HOUSEHOLD_2_322,2016-05-22,2.22,6,5,2016,1.0,2.0,0.7142857142857143,0.8928571428571429
FOODS_3_050,2016-05-22,2.28,6,5,2016,0.0,0.0,0.0,0.07142857142857142
FOODS_3_051,2016-05-22,1.98,6,5,2016,1.0,2.0,0.8571428571428571,1.3928571428571428
HOUSEHOLD_2_321,2016-05-22,5.24,6,5,2016,0.0,4.0,0.8571428571428571,0.6071428571428571
FOODS_3_053,2016-05-22,3.98,6,5,2016,1.0,13.0,3.4285714285714284,3.5357142857142856
FOODS_3_054,2016-05-22,1.94,6,5,2016,5.0,9.0,5.142857142857143,3.5
FOODS_3_055,2016-05-22,2.98,6,5,2016,2.0,2.0,1.1428571428571428,0.6428571428571429
FOODS_3_056,2016-05-22,1.74,6,5,2016,0.0,2.0,0.7142857142857143,0.6785714285714286
HOUSEHOLD_2_320,2016-05-22,8.47,6,5,2016,6.0,0.0,1.1428571428571428,0.2857142857142857
FOODS_3_046,2016-05-22,1.98,6,5,2016,0.0,5.0,1.7142857142857142,1.3928571428571428
HOUSEHOLD_2_283,2016-05-22,5.84,6,5,2016,0.0,2.0,0.2857142857142857,0.4642857142857143
FOODS_2_189,2016-05-22,2.5,6,5,2016,4.0,3.0,1.2857142857142858,1.6071428571428572
FOODS_2_188,2016-05-22,2.5,6,5,2016,0.0,1.0,0.2857142857142857,0.5357142857142857
FOODS_1_137,2016-05-22,2.0,6,5,2016,0.0,9.0,1.4285714285714286,2.0
HOUSEHOLD_2_475,2016-05-22,4.96,6,5,2016,0.0,2.0,0.42857142857142855,0.5714285714285714
FOODS_1_138,2016-05-22,2.68,6,5,2016,0.0,4.0,2.142857142857143,1.3928571428571428
FOODS_1_139,2016-05-22,0.98,6,5,2016,4.0,6.0,3.5714285714285716,3.4642857142857144
FOODS_1_140,2016-05-22,6.98,6,5,2016,1.0,2.0,0.5714285714285714,1.5714285714285714
HOUSEHOLD_2_474,2016-05-22,7.76,6,5,2016,0.0,0.0,0.2857142857142857,0.14285714285714285
FOODS_1_141,2016-05-22,3.54,6,5,2016,0.0,0.0,0.42857142857142855,0.6785714285714286
FOODS_1_142,2016-05-22,1.5,6,5,2016,3.0,2.0,1.7142857142857142,1.2142857142857142
FOODS_1_143,2016-05-22,2.0,6,5,2016,4.0,0.0,2.142857142857143,1.5357142857142858
FOODS_1_144,2016-05-22,6.98,6,5,2016,0.0,0.0,1.2857142857142858,1.0
HOUSEHOLD_2_473,2016-05-22,7.97,6,5,2016,3.0,2.0,0.7142857142857143,0.5
FOODS_1_145,2016-05-22,0.98,6,5,2016,4.0,0.0,1.8571428571428572,2.357142857142857
FOODS_1_146,2016-05-22,2.24,6,5,2016,1.0,3.0,1.2857142857142858,1.2142857142857142
FOODS_1_147,2016-05-22,4.84,6,5,2016,0.0,0.0,0.14285714285714285,0.42857142857142855
FOODS_1_148,2016-05-22,4.84,6,5,2016,0.0,0.0,0.0,0.10714285714285714
HOUSEHOLD_2_472,2016-05-22,8.48,6,5,2016,0.0,1.0,0.42857142857142855,0.4642857142857143
FOODS_1_149,2016-05-22,0.98,6,5,2016,1.0,2.0,1.1428571428571428,1.3571428571428572
FOODS_1_150,2016-05-22,5.28,6,5,2016,0.0,3.0,0.7142857142857143,0.7142857142857143
FOODS_1_151,2016-05-22,11.84,6,5,2016,0.0,2.0,0.42857142857142855,0.4642857142857143
FOODS_1_152,2016-05-22,8.58,6,5,2016,2.0,0.0,0.5714285714285714,1.1428571428571428
FOODS_1_153,2016-05-22,1.98,6,5,2016,0.0,2.0,3.2857142857142856,2.5714285714285716
HOUSEHOLD_2_471,2016-05-22,3.48,6,5,2016,0.0,0.0,0.0,0.0
FOODS_1_154,2016-05-22,1.5,6,5,2016,0.0,0.0,1.1428571428571428,2.357142857142857
FOODS_1_155,2016-05-22,0.98,6,5,2016,0.0,1.0,0.14285714285714285,0.6071428571428571
FOODS_1_156,2016-05-22,2.24,6,5,2016,2.0,0.0,1.0,1.5714285714285714
FOODS_1_157,2016-05-22,4.89,6,5,2016,0.0,0.0,0.2857142857142857,0.21428571428571427
HOUSEHOLD_2_470,2016-05-22,0.88,6,5,2016,3.0,2.0,1.8571428571428572,1.5357142857142858
FOODS_1_136,2016-05-22,4.86,6,5,2016,0.0,0.0,0.0,0.35714285714285715
HOUSEHOLD_2_476,2016-05-22,3.97,6,5,2016,1.0,0.0,0.14285714285714285,0.2857142857142857
FOODS_1_135,2016-05-22,2.68,6,5,2016,0.0,5.0,1.2857142857142858,1.3928571428571428
FOODS_1_134,2016-05-22,1.98,6,5,2016,2.0,1.0,1.1428571428571428,0.8571428571428571
FOODS_1_113,2016-05-22,0.98,6,5,2016,1.0,0.0,1.4285714285714286,3.25
FOODS_1_114,2016-05-22,3.54,6,5,2016,0.0,0.0,0.0,0.0
HOUSEHOLD_2_482,2016-05-22,5.73,6,5,2016,1.0,0.0,0.2857142857142857,0.17857142857142858
FOODS_1_115,2016-05-22,3.58,6,5,2016,1.0,2.0,0.8571428571428571,0.5
FOODS_1_116,2016-05-22,2.68,6,5,2016,0.0,0.0,0.0,0.6785714285714286
FOODS_1_117,2016-05-22,2.24,6,5,2016,3.0,1.0,1.2857142857142858,1.4642857142857142
HOUSEHOLD_2_481,2016-05-22,7.97,6,5,2016,0.0,0.0,0.0,0.03571428571428571
FOODS_1_118,2016-05-22,0.98,6,5,2016,1.0,3.0,1.8571428571428572,1.6785714285714286
FOODS_1_119,2016-05-22,3.54,6,5,2016,0.0,0.0,0.0,0.42857142857142855
FOODS_1_120,2016-05-22,1.96,6,5,2016,1.0,1.0,1.1428571428571428,1.3928571428571428
FOODS_1_121,2016-05-22,1.5,6,5,2016,2.0,5.0,1.8571428571428572,1.5357142857142858
FOODS_1_122,2016-05-22,1.98,6,5,2016,4.0,0.0,1.1428571428571428,0.5357142857142857
HOUSEHOLD_2_480,2016-05-22,5.24,6,5,2016,0.0,2.0,0.5714285714285714,0.2857142857142857
FOODS_1_158,2016-05-22,4.68,6,5,2016,2.0,1.0,0.7142857142857143,0.6071428571428571
FOODS_1_123,2016-05-22,3.54,6,5,2016,3.0,0.0,1.2857142857142858,0.9285714285714286
FOODS_1_125,2016-05-22,5.28,6,5,2016,1.0,0.0,1.0,1.1071428571428572
FOODS_1_126,2016-05-22,2.24,6,5,2016,0.0,3.0,1.1428571428571428,1.0714285714285714
HOUSEHOLD_2_479,2016-05-22,5.94,6,5,2016,0.0,0.0,0.0,0.17857142857142858
FOODS_1_127,2016-05-22,2.12,6,5,2016,4.0,0.0,1.4285714285714286,1.0
FOODS_1_128,2016-05-22,4.27,6,5,2016,0.0,0.0,0.2857142857142857,0.75
FOODS_1_129,2016-05-22,5.74,6,5,2016,1.0,1.0,0.5714285714285714,0.6785714285714286
FOODS_1_130,2016-05-22,1.78,6,5,2016,2.0,1.0,1.8571428571428572,2.5
HOUSEHOLD_2_478,2016-05-22,4.94,6,5,2016,0.0,0.0,0.14285714285714285,0.10714285714285714
FOODS_1_131,2016-05-22,2.98,6,5,2016,0.0,0.0,0.0,0.2857142857142857
FOODS_1_132,2016-05-22,1.96,6,5,2016,0.0,1.0,0.5714285714285714,0.5
HOUSEHOLD_2_512,2016-05-22,3.97,6,5,2016,0.0,1.0,0.7142857142857143,0.5357142857142857
FOODS_1_133,2016-05-22,3.48,6,5,2016,1.0,2.0,0.7142857142857143,0.9642857142857143
HOUSEHOLD_2_477,2016-05-22,5.74,6,5,2016,2.0,4.0,1.7142857142857142,1.9285714285714286
FOODS_1_124,2016-05-22,2.24,6,5,2016,0.0,0.0,0.42857142857142855,1.3571428571428572
FOODS_1_159,2016-05-22,4.89,6,5,2016,0.0,0.0,0.0,0.25
FOODS_1_160,2016-05-22,2.24,6,5,2016,0.0,4.0,0.5714285714285714,0.42857142857142855
FOODS_1_161,2016-05-22,0.98,6,5,2016,0.0,8.0,2.7142857142857144,1.8571428571428572
FOODS_1_187,2016-05-22,9.98,6,5,2016,1.0,2.0,0.42857142857142855,1.5714285714285714
HOUSEHOLD_2_461,2016-05-22,9.97,6,5,2016,0.0,0.0,0.0,0.10714285714285714
FOODS_1_188,2016-05-22,2.98,6,5,2016,2.0,4.0,2.2857142857142856,1.7142857142857142
FOODS_1_189,2016-05-22,2.24,6,5,2016,0.0,0.0,0.14285714285714285,1.0357142857142858
FOODS_1_190,2016-05-22,0.98,6,5,2016,0.0,2.0,0.42857142857142855,0.39285714285714285
FOODS_1_191,2016-05-22,5.64,6,5,2016,0.0,0.0,0.0,0.17857142857142858
FOODS_1_192,2016-05-22,2.24,6,5,2016,3.0,5.0,2.5714285714285716,2.1785714285714284
HOUSEHOLD_2_460,2016-05-22,5.94,6,5,2016,0.0,0.0,0.0,0.0
FOODS_1_193,2016-05-22,4.89,6,5,2016,4.0,2.0,1.7142857142857142,0.7857142857142857
FOODS_1_194,2016-05-22,4.86,6,5,2016,5.0,3.0,3.4285714285714284,1.7857142857142858
FOODS_1_195,2016-05-22,2.24,6,5,2016,2.0,2.0,0.8571428571428571,0.9642857142857143
HOUSEHOLD_2_459,2016-05-22,19.54,6,5,2016,0.0,0.0,0.2857142857142857,0.39285714285714285
FOODS_1_196,2016-05-22,2.0,6,5,2016,3.0,1.0,1.1428571428571428,0.8214285714285714
FOODS_1_186,2016-05-22,5.98,6,5,2016,2.0,0.0,0.8571428571428571,1.0714285714285714
FOODS_1_197,2016-05-22,5.28,6,5,2016,1.0,0.0,1.0,0.9642857142857143
FOODS_1_198,2016-05-22,2.68,6,5,2016,1.0,0.0,0.8571428571428571,1.1785714285714286
FOODS_1_199,2016-05-22,5.64,6,5,2016,0.0,0.0,0.0,1.0357142857142858
FOODS_1_200,2016-05-22,0.98,6,5,2016,18.0,8.0,7.714285714285714,7.607142857142857
HOUSEHOLD_2_457,2016-05-22,6.47,6,5,2016,0.0,2.0,0.7142857142857143,0.5
FOODS_1_201,2016-05-22,2.24,6,5,2016,3.0,2.0,1.7142857142857142,2.4642857142857144
FOODS_1_202,2016-05-22,0.98,6,5,2016,0.0,2.0,1.4285714285714286,1.4642857142857142
FOODS_1_203,2016-05-22,2.24,6,5,2016,0.0,1.0,0.42857142857142855,0.8571428571428571
FOODS_1_204,2016-05-22,0.98,6,5,2016,1.0,3.0,0.8571428571428571,2.2142857142857144
HOUSEHOLD_2_456,2016-05-22,8.86,6,5,2016,0.0,1.0,0.14285714285714285,0.25
FOODS_1_205,2016-05-22,5.28,6,5,2016,0.0,0.0,0.5714285714285714,0.5
FOODS_1_206,2016-05-22,2.23,6,5,2016,6.0,0.0,3.142857142857143,2.5714285714285716
FOODS_1_207,2016-05-22,3.32,6,5,2016,1.0,1.0,1.2857142857142858,1.0714285714285714
FOODS_1_208,2016-05-22,1.96,6,5,2016,1.0,2.0,1.4285714285714286,1.3571428571428572
HOUSEHOLD_2_458,2016-05-22,3.96,6,5,2016,0.0,0.0,0.14285714285714285,0.03571428571428571
FOODS_1_112,2016-05-22,1.98,6,5,2016,2.0,2.0,1.4285714285714286,1.3571428571428572
FOODS_1_185,2016-05-22,2.28,6,5,2016,4.0,8.0,2.4285714285714284,2.392857142857143
HOUSEHOLD_2_462,2016-05-22,7.97,6,5,2016,0.0,0.0,0.14285714285714285,0.14285714285714285
HOUSEHOLD_2_469,2016-05-22,2.97,6,5,2016,0.0,0.0,0.2857142857142857,0.10714285714285714
FOODS_1_162,2016-05-22,1.96,6,5,2016,4.0,3.0,2.7142857142857144,3.0357142857142856
HOUSEHOLD_2_468,2016-05-22,8.97,6,5,2016,1.0,0.0,0.5714285714285714,0.6428571428571429
FOODS_1_163,2016-05-22,0.98,6,5,2016,1.0,0.0,0.2857142857142857,0.35714285714285715
FOODS_1_164,2016-05-22,5.64,6,5,2016,0.0,0.0,0.0,0.10714285714285714
FOODS_1_166,2016-05-22,2.24,6,5,2016,0.0,1.0,1.8571428571428572,1.9285714285714286
FOODS_1_167,2016-05-22,4.86,6,5,2016,1.0,0.0,0.2857142857142857,0.35714285714285715
HOUSEHOLD_2_467,2016-05-22,3.97,6,5,2016,0.0,2.0,0.7142857142857143,0.8214285714285714
FOODS_1_168,2016-05-22,2.24,6,5,2016,0.0,0.0,0.5714285714285714,0.42857142857142855
FOODS_1_169,2016-05-22,3.48,6,5,2016,0.0,0.0,0.5714285714285714,0.42857142857142855
FOODS_1_170,2016-05-22,5.64,6,5,2016,9.0,6.0,3.5714285714285716,3.0714285714285716
HOUSEHOLD_2_466,2016-05-22,6.46,6,5,2016,0.0,0.0,0.0,0.39285714285714285
FOODS_1_171,2016-05-22,4.89,6,5,2016,0.0,1.0,1.0,0.7142857142857143
FOODS_1_184,2016-05-22,1.0,6,5,2016,2.0,2.0,1.2857142857142858,1.0714285714285714
FOODS_1_172,2016-05-22,1.98,6,5,2016,0.0,1.0,1.0,1.9285714285714286
FOODS_1_174,2016-05-22,5.28,6,5,2016,1.0,1.0,1.2857142857142858,1.7142857142857142
HOUSEHOLD_2_465,2016-05-22,7.54,6,5,2016,1.0,1.0,1.1428571428571428,1.1785714285714286
FOODS_1_175,2016-05-22,2.98,6,5,2016,0.0,6.0,1.7142857142857142,1.5
FOODS_1_176,2016-05-22,3.48,6,5,2016,1.0,0.0,0.42857142857142855,0.42857142857142855
FOODS_1_177,2016-05-22,8.98,6,5,2016,0.0,1.0,0.2857142857142857,0.8214285714285714
FOODS_1_178,2016-05-22,9.98,6,5,2016,3.0,0.0,0.8571428571428571,0.75
HOUSEHOLD_2_464,2016-05-22,2.88,6,5,2016,0.0,0.0,0.14285714285714285,0.10714285714285714
FOODS_1_179,2016-05-22,3.58,6,5,2016,0.0,0.0,0.0,0.17857142857142858
FOODS_1_180,2016-05-22,9.97,6,5,2016,1.0,0.0,1.1428571428571428,1.6071428571428572
FOODS_1_181,2016-05-22,1.38,6,5,2016,8.0,4.0,3.5714285714285716,3.1785714285714284
